participant_id,frame,t_l,med_rt_obs,p_ll_obs,med_rt_prd,p_ll_prd
89,delay,64,2.58,0.09090909090909091,3.4059214804317306,0.0815391703071134
89,delay,128,3.95,0.2727272727272727,4.074275542293361,0.24469741067448295
89,date,2,5.465,0.3333333333333333,5.149083028099699,0.22028939344810297
89,date,4,4.73,0.18181818181818182,5.092261128047448,0.20035771634646554
89,date,8,6.395,0.08333333333333333,4.9769550499635375,0.1664837302923648
89,date,16,6.17,0.09090909090909091,4.893300508783722,0.14475131630367666
89,date,32,6.18,0.45454545454545453,5.233238682695975,0.2544144105840405
89,date,64,7.02,0.2727272727272727,5.47851551976399,0.4826395402582453
89,date,128,5.9,0.8181818181818182,4.987100013640751,0.813760106358099
91,delay,2,1.93,1,2.0734797488581638,0.9987467938180465
91,delay,4,1.95,1,2.154807414140498,0.9963393695848777
91,delay,8,2.465,1,2.2104347938295867,0.992001779478146
91,delay,16,2.325,0.6,2.205841163276984,0.9929408583408562
91,delay,32,2.515,0.8333333333333334,2.266929304630675,0.9877268107167653
91,delay,64,2.295,0.9,2.3585174744585458,0.9733744713301415
91,delay,128,2.265,0.8,2.3242339007436295,0.9805315038956193
91,date,2,2.88,1,2.229768389748974,0.9989605963138148
91,date,4,2.42,1,2.294213928418891,0.9973651025412427
91,date,8,2.46,0.9090909090909091,2.3392658061195006,0.9949126015950459
91,date,16,2.335,1,2.3355064997447337,0.9956993702905181
91,date,32,2.225,0.9166666666666666,2.386214528719982,0.9928381638501629
91,date,64,2.5149999999999997,1,2.466089520300182,0.9838124263464837
91,date,128,2.8200000000000003,1,2.43552543402729,0.989077090788706
93,delay,2,3.125,1,2.7892511876110375,0.9995997938556086
93,delay,4,2.88,1,2.8331326829001515,0.9994272159872468
93,delay,8,3.11,0.9166666666666666,2.958885059523544,0.9983508279819929
93,delay,16,3.51,1,3.3129879666853177,0.9790880266096743
93,delay,32,2.845,0.8333333333333334,2.996207628120964,0.9928628043769095
93,delay,64,2.995,0.9166666666666666,3.4121970705533506,0.6900497426404671
93,delay,128,3.6849999999999996,0.3333333333333333,3.991502842814074,0.610118961359298
93,date,2,4.130000000000001,1,3.0667835160340937,0.9995162876128096
93,date,4,3.315,1,3.1519505579929463,0.9990154980966836
93,date,8,4.705,1,3.395441710326357,0.9932389366176135
93,date,16,4.905,0.8333333333333334,4.000466774564808,0.8487632068274199
93,date,32,5.335,0.75,3.4665080187622577,0.9456153208778149
93,date,64,4.265000000000001,0.6666666666666666,3.7139827057038555,0.6370280632011165
93,date,128,3.3899999999999997,0.4166666666666667,4.254905943323411,0.29667458420436255
